run_id,protocol,model,year,support,observations,unique_target_months,folds,support_start,support_end,mae,rmse,mape_pct,smape_pct,wape_pct,bias_forecast_minus_actual,r2,interval_95_observations,interval_95_coverage,interval_95_mean_width,interval_95_median_width,interval_95_winkler
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,ets_holt_winters,2023,model_full_evaluable_support,12,12,1,2023-01-01,2023-12-01,1129943.1884102004,1269234.6792050046,22.827870003289775,25.932326511126877,23.75600324485898,-1129943.1884102004,0.5835991823142394,12,0.9166666666666666,4264460.078050987,4457270.057323218,4427744.895264639
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,ets_holt_winters,2024,model_full_evaluable_support,12,12,1,2024-01-01,2024-12-01,1050078.0841781034,1184047.695902365,19.053532511003148,21.26276584604696,20.2481785910447,-1050078.0841781034,0.6355847999769404,12,1.0,4360867.757210814,4558036.638261998,4360867.757210814
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,ets_holt_winters,2025,model_full_evaluable_support,12,12,1,2025-01-01,2025-12-01,1039309.2119946638,1199967.5585536596,17.91661211965653,20.001828013522278,19.512335711982676,-1039309.2119946638,0.6374819160979782,12,1.0,4206105.517126579,4396277.098693978,4206105.517126579
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2015,model_full_evaluable_support,12,12,1,2015-01-01,2015-12-01,498125.04718831857,578806.8190123801,14.444135298512286,15.675898391068321,14.36293894094732,-498125.04718831857,0.878181939279259,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2016,model_full_evaluable_support,12,12,1,2016-01-01,2016-12-01,561067.757694445,728316.6324409551,18.418551162650466,16.442851388535047,21.46578182659375,490550.35675000044,0.43553548162165734,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2017,model_full_evaluable_support,12,12,1,2017-01-01,2017-12-01,419799.41269113653,549160.9441025187,12.59194543401472,13.739052214825927,13.043883195284698,-419799.41269113653,0.8743167421264526,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2018,model_full_evaluable_support,12,12,1,2018-01-01,2018-12-01,832805.9454715523,898788.1096417108,22.623814721264637,25.607731900120445,21.90217350094072,-832805.9454715523,0.7202922241648337,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2019,model_full_evaluable_support,12,12,1,2019-01-01,2019-12-01,1270532.9279234137,1425633.111580691,28.773661534611833,33.73689148185608,29.39911837148331,-1270532.9279234137,0.4969651411703836,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2020,model_full_evaluable_support,9,9,1,2020-01-01,2020-12-01,1704304.6168121148,2139242.682539807,125.32625928846383,63.139674774707565,96.91952322366524,1464145.3005470799,-8.53077771955448,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2021,model_full_evaluable_support,12,12,1,2021-01-01,2021-12-01,863745.9437200762,1072769.6265218225,67.78432698844324,42.822476825349206,35.306018522925214,567488.4824455199,0.5433313188308782,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2022,model_full_evaluable_support,12,12,1,2022-01-01,2022-12-01,1340740.1041076235,1483269.0505718088,31.853330709666988,38.35875897167927,31.320200378522827,-1340740.1041076235,0.4256511233720718,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2023,model_full_evaluable_support,12,12,1,2023-01-01,2023-12-01,1752045.1151980953,1877139.497444991,37.77732012067321,46.85163402122503,36.83511690560809,-1752045.1151980953,0.08920463904579501,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2024,model_full_evaluable_support,12,12,1,2024-01-01,2024-12-01,2102495.662381155,2217700.170347512,41.6725266907249,53.18415384122655,40.54146858241627,-2102495.662381155,-0.27839113110087643,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,extra_trees_recursive_b0,2025,model_full_evaluable_support,12,12,1,2025-01-01,2025-12-01,1916259.7766641316,2046785.6550349703,36.80234868439566,45.911356385668476,35.9764963517243,-1916259.7766641316,-0.05471566187848964,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2015,model_full_evaluable_support,12,12,1,2015-01-01,2015-12-01,495411.49283854826,726941.2302339359,11.137264282805576,12.09574003842556,14.284696307579079,-425519.51551067526,0.8078488416901785,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2016,model_full_evaluable_support,12,12,1,2016-01-01,2016-12-01,372205.4044947168,497518.7614778043,13.73526066655887,12.623188175150839,14.240133919642933,286877.7801220104,0.7366003962773469,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2017,model_full_evaluable_support,12,12,1,2017-01-01,2017-12-01,517422.7636648266,712773.8345151616,13.807573184287424,14.869573439465329,16.077207084591752,-347172.3165659169,0.7882703688308179,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2018,model_full_evaluable_support,12,12,1,2018-01-01,2018-12-01,790536.0309035148,1002065.3366469527,20.028525894032914,22.788720264400098,20.790506361947266,-790536.0309035148,0.6523181804831077,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2019,model_full_evaluable_support,12,12,1,2019-01-01,2019-12-01,1510853.8094335275,1835698.747968878,32.09774482413641,38.942488975545665,34.95995185118117,-1510853.8094335275,0.16596292317135253,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2020,model_full_evaluable_support,9,9,1,2020-01-01,2020-12-01,1761532.0224444224,2206277.601448903,133.2944119551681,63.713424104327274,100.17390205623867,1706802.4105615553,-9.137445737292962,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2021,model_full_evaluable_support,12,12,1,2021-01-01,2021-12-01,688247.9416087164,817617.820904677,49.79065735843795,35.40665154521744,28.132455789196076,268213.1093093758,0.7347294802221196,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2022,model_full_evaluable_support,12,12,1,2022-01-01,2022-12-01,2050727.3059491254,2333509.6100163455,47.2989910607563,62.90899645170796,47.90577230236943,-2050727.3059491254,-0.4215269365547891,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2023,model_full_evaluable_support,12,12,1,2023-01-01,2023-12-01,2687773.9389748513,3078096.7626237194,53.666640634113115,74.75906253621075,56.50794400165399,-2687773.9389748513,-1.449019540604941,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2024,model_full_evaluable_support,12,12,1,2024-01-01,2024-12-01,2313300.0092571084,2540333.196903184,43.42872910794166,56.05452745561107,44.606313023631074,-2313300.0092571084,-0.6774108835932053,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,hist_gradient_boosting_recursive_b0,2025,model_full_evaluable_support,12,12,1,2025-01-01,2025-12-01,1829475.8008028008,2138105.7886449387,31.725460438791096,38.881740999439806,34.347185217093866,-1820249.030636916,-0.1509303554554371,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,naive_last,2015,model_full_evaluable_support,12,12,1,2015-01-01,2015-12-01,2236642.0833333335,2619606.566056167,103.33001767611638,56.778123149767765,64.49134380412909,2027854.4166666667,-1.4952642485109853,12,0.8333333333333334,10166077.77095737,10348205.405193232,12004344.17762806
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,naive_last,2016,model_full_evaluable_support,12,12,1,2016-01-01,2016-12-01,2801544.5833333335,2964520.8049466303,135.289812551524,73.51898643123552,107.18374737915231,2801544.5833333335,-8.352015049139968,12,0.8333333333333334,10478647.65999337,10666375.056075057,11443920.977400983
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,naive_last,2017,model_full_evaluable_support,12,12,1,2017-01-01,2017-12-01,1566313.4166666667,1741845.650205049,69.1975884895693,47.39855922172441,48.66802724480958,796567.75,-0.2644378288107896,12,1.0,10419543.187059568,10606211.712840367,10419543.187059568
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,naive_last,2018,model_full_evaluable_support,12,12,1,2018-01-01,2018-12-01,1982182.0,2269713.9850696316,77.3447532924472,48.8728998794206,52.12990410372215,1504498.5,-0.783742542239386,12,1.0,10385568.298733847,10571628.156533385,10385568.298733847
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,naive_last,2019,model_full_evaluable_support,12,12,1,2019-01-01,2019-12-01,2291002.3333333335,2632350.883009457,81.16356325668329,50.0776799656839,53.011966322742275,1699686.8333333333,-0.7150235638572084,12,0.8333333333333334,10482261.583835153,10670053.724198211,12271158.944252132
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,naive_last,2020,model_full_evaluable_support,9,9,1,2020-01-01,2020-12-01,4983295.0,5031241.940114091,364.68549893868476,119.40451763006192,283.3874711824002,4983295.0,-51.71796465783033,9,0.5555555555555556,11010105.481223263,11801156.399223968,24478643.606712356
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,naive_last,2021,model_full_evaluable_support,12,12,1,2021-01-01,2021-12-01,1439521.0833333333,1598534.0221917655,95.30666813410905,61.170524011912185,58.841096044300556,187739.75,-0.013986233068652432,12,1.0,10957997.347104145,11154312.403683044,10957997.347104145
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,naive_last,2022,model_full_evaluable_support,12,12,1,2022-01-01,2022-12-01,1763462.8333333333,1961194.5220928495,51.95118299855813,42.22477608226141,41.195164619051354,125331.0,-0.004100652010518013,12,1.0,10948422.465060337,11144565.985413168,10948422.465060337
