fold_id,protocol,model,date,horizon,actual,forecast,lower_95,upper_95,error,absolute_error,year,month,regime,comparable_to_seasonal_naive
one_step_201501,one_step_ex_ante,naive_last,2015-01-01,1,1762004.0,1740546.0,8193.52072598692,3472898.479274013,-21458.0,21458.0,2015,1,pre_pandemic,True
one_step_201501,one_step_ex_ante,seasonal_naive,2015-01-01,1,1762004.0,1575399.0,1218225.6995084041,1932572.3004915959,-186605.0,186605.0,2015,1,pre_pandemic,True
one_step_201501,one_step_ex_ante,drift,2015-01-01,1,1762004.0,1747387.0843373493,-1125663.7542234042,4620437.922898103,-14616.915662650717,14616.915662650717,2015,1,pre_pandemic,True
one_step_201501,one_step_ex_ante,same_month_historical_mean,2015-01-01,1,1762004.0,1315074.7142857143,627930.8066103298,2002218.6219610989,-446929.2857142857,446929.2857142857,2015,1,pre_pandemic,True
one_step_201501,one_step_ex_ante,seasonal_moving_average_3,2015-01-01,1,1762004.0,1471976.0,1005028.1936771839,1938923.806322816,-290028.0,290028.0,2015,1,pre_pandemic,True
one_step_201502,one_step_ex_ante,naive_last,2015-02-01,1,1564925.0,1762004.0,40116.16591263702,3483891.834087363,197079.0,197079.0,2015,2,pre_pandemic,True
one_step_201502,one_step_ex_ante,seasonal_naive,2015-02-01,1,1564925.0,1523245.0,1168431.9363638875,1878058.0636361125,-41680.0,41680.0,2015,2,pre_pandemic,True
one_step_201502,one_step_ex_ante,drift,2015-02-01,1,1564925.0,1769019.0952380951,-1103587.3721424616,4641625.562618652,204094.09523809515,204094.09523809515,2015,2,pre_pandemic,True
one_step_201502,one_step_ex_ante,same_month_historical_mean,2015-02-01,1,1564925.0,1235293.857142857,546426.2472765457,1924161.4670091684,-329631.14285714296,329631.14285714296,2015,2,pre_pandemic,True
one_step_201502,one_step_ex_ante,seasonal_moving_average_3,2015-02-01,1,1564925.0,1382545.6666666667,918723.184350314,1846368.1489830194,-182379.33333333326,182379.33333333326,2015,2,pre_pandemic,True
one_step_201503,one_step_ex_ante,naive_last,2015-03-01,1,2017645.0,1564925.0,-147232.65205537644,3277082.652055376,-452720.0,452720.0,2015,3,pre_pandemic,True
one_step_201503,one_step_ex_ante,seasonal_naive,2015-03-01,1,2017645.0,1967114.0,1613946.4466131893,2320281.5533868107,-50531.0,50531.0,2015,3,pre_pandemic,True
one_step_201503,one_step_ex_ante,drift,2015-03-01,1,2017645.0,1569538.9882352941,-1320613.2486954432,4459691.225166031,-448106.0117647059,448106.0117647059,2015,3,pre_pandemic,True
one_step_201503,one_step_ex_ante,same_month_historical_mean,2015-03-01,1,2017645.0,1674150.0,986216.4684478655,2362083.5315521345,-343495.0,343495.0,2015,3,pre_pandemic,True
one_step_201503,one_step_ex_ante,seasonal_moving_average_3,2015-03-01,1,2017645.0,1831726.6666666667,1370884.632692804,2292568.7006405294,-185918.33333333326,185918.33333333326,2015,3,pre_pandemic,True
one_step_201504,one_step_ex_ante,naive_last,2015-04-01,1,2626663.0,2017645.0,312955.85080482974,3722334.14919517,-609018.0,609018.0,2015,4,pre_pandemic,True
one_step_201504,one_step_ex_ante,seasonal_naive,2015-04-01,1,2626663.0,2573139.0,2221727.2079869984,2924550.7920130016,-53524.0,53524.0,2015,4,pre_pandemic,True
one_step_201504,one_step_ex_ante,drift,2015-04-01,1,2626663.0,2027469.5232558139,-839394.9947426082,4894334.041254235,-599193.4767441861,599193.4767441861,2015,4,pre_pandemic,True
one_step_201504,one_step_ex_ante,same_month_historical_mean,2015-04-01,1,2626663.0,2125932.4285714286,1438647.0772737875,2813217.77986907,-500730.57142857136,500730.57142857136,2015,4,pre_pandemic,True
one_step_201504,one_step_ex_ante,seasonal_moving_average_3,2015-04-01,1,2626663.0,2408014.6666666665,1950119.6283164192,2865909.705016914,-218648.3333333335,218648.3333333335,2015,4,pre_pandemic,True
one_step_201505,one_step_ex_ante,naive_last,2015-05-01,1,3775013.0,2626663.0,927243.1608135381,4326082.839186462,-1148350.0,1148350.0,2015,5,pre_pandemic,True
one_step_201505,one_step_ex_ante,seasonal_naive,2015-05-01,1,3775013.0,3863883.0,3514244.559418839,4213521.4405811615,88870.0,88870.0,2015,5,pre_pandemic,True
one_step_201505,one_step_ex_ante,drift,2015-05-01,1,3775013.0,2643374.804597701,-229331.86391574377,5516081.473111145,-1131638.195402299,1131638.195402299,2015,5,pre_pandemic,True
one_step_201505,one_step_ex_ante,same_month_historical_mean,2015-05-01,1,3775013.0,3202865.714285714,2512489.872809949,3893241.5557614793,-572147.2857142859,572147.2857142859,2015,5,pre_pandemic,True
one_step_201505,one_step_ex_ante,seasonal_moving_average_3,2015-05-01,1,3775013.0,3592054.6666666665,3137193.540794833,4046915.7925385,-182958.3333333335,182958.3333333335,2015,5,pre_pandemic,True
one_step_201506,one_step_ex_ante,naive_last,2015-06-01,1,4349675.0,3775013.0,2068925.5922088372,5481100.407791163,-574662.0,574662.0,2015,6,pre_pandemic,True
one_step_201506,one_step_ex_ante,seasonal_naive,2015-06-01,1,4349675.0,4530079.0,4178951.930528461,4881206.069471539,180404.0,180404.0,2015,6,pre_pandemic,True
one_step_201506,one_step_ex_ante,drift,2015-06-01,1,4349675.0,3804584.3295454546,806165.9364342173,6803002.722656691,-545090.6704545454,545090.6704545454,2015,6,pre_pandemic,True
one_step_201506,one_step_ex_ante,same_month_historical_mean,2015-06-01,1,4349675.0,3761816.8571428573,3066326.8555189264,4457306.858766788,-587858.1428571427,587858.1428571427,2015,6,pre_pandemic,True
one_step_201506,one_step_ex_ante,seasonal_moving_average_3,2015-06-01,1,4349675.0,4186043.6666666665,3733997.86757436,4638089.465758973,-163631.3333333335,163631.3333333335,2015,6,pre_pandemic,True
one_step_201507,one_step_ex_ante,naive_last,2015-07-01,1,5244965.0,4349675.0,2649533.1491672625,6049816.850832738,-895290.0,895290.0,2015,7,pre_pandemic,True
one_step_201507,one_step_ex_ante,seasonal_naive,2015-07-01,1,5244965.0,4952404.0,4596449.727475842,5308358.272524158,-292561.0,292561.0,2015,7,pre_pandemic,True
one_step_201507,one_step_ex_ante,drift,2015-07-01,1,5244965.0,4385370.943820225,1290649.7842510464,7480092.103389404,-859594.0561797749,859594.0561797749,2015,7,pre_pandemic,True
one_step_201507,one_step_ex_ante,same_month_historical_mean,2015-07-01,1,5244965.0,4643002.0,3942057.704141268,5343946.2958587315,-601963.0,601963.0,2015,7,pre_pandemic,True
one_step_201507,one_step_ex_ante,seasonal_moving_average_3,2015-07-01,1,5244965.0,4908784.0,4459359.9288893165,5358208.0711106835,-336181.0,336181.0,2015,7,pre_pandemic,True
one_step_201508,one_step_ex_ante,naive_last,2015-08-01,1,6748708.0,5244965.0,3545099.286663439,6944830.713336561,-1503743.0,1503743.0,2015,8,pre_pandemic,True
one_step_201508,one_step_ex_ante,seasonal_naive,2015-08-01,1,6748708.0,6635627.0,6280250.481880532,6991003.518119468,-113081.0,113081.0,2015,8,pre_pandemic,True
one_step_201508,one_step_ex_ante,drift,2015-08-01,1,6748708.0,5290211.988888889,1985422.2426894451,8595001.735088332,-1458496.0111111114,1458496.0111111114,2015,8,pre_pandemic,True
one_step_201508,one_step_ex_ante,same_month_historical_mean,2015-08-01,1,6748708.0,5579593.285714285,4872913.026973704,6286273.544454867,-1169114.7142857146,1169114.7142857146,2015,8,pre_pandemic,True
one_step_201508,one_step_ex_ante,seasonal_moving_average_3,2015-08-01,1,6748708.0,5994200.0,5547156.855536551,6441243.144463449,-754508.0,754508.0,2015,8,pre_pandemic,True
one_step_201509,one_step_ex_ante,naive_last,2015-09-01,1,5415322.0,6748708.0,5031956.672881149,8465459.327118851,1333386.0,1333386.0,2015,9,pre_pandemic,True
one_step_201509,one_step_ex_ante,seasonal_naive,2015-09-01,1,5415322.0,5495982.0,5142824.2842147285,5849139.7157852715,80660.0,80660.0,2015,9,pre_pandemic,True
one_step_201509,one_step_ex_ante,drift,2015-09-01,1,5415322.0,6809982.417582418,3028118.8021069765,10591846.03305786,1394660.4175824178,1394660.4175824178,2015,9,pre_pandemic,True
one_step_201509,one_step_ex_ante,same_month_historical_mean,2015-09-01,1,5415322.0,4720234.714285715,3982402.8756965357,5458066.552874894,-695087.2857142854,695087.2857142854,2015,9,pre_pandemic,True
one_step_201509,one_step_ex_ante,seasonal_moving_average_3,2015-09-01,1,5415322.0,5328277.0,4870023.365230502,5786530.634769498,-87045.0,87045.0,2015,9,pre_pandemic,True
one_step_201510,one_step_ex_ante,naive_last,2015-10-01,1,4161806.0,5415322.0,3684407.6134217735,7146236.386578226,1253516.0,1253516.0,2015,10,pre_pandemic,True
one_step_201510,one_step_ex_ante,seasonal_naive,2015-10-01,1,4161806.0,4293279.0,3939169.260142675,4647388.739857325,131473.0,131473.0,2015,10,pre_pandemic,True
one_step_201510,one_step_ex_ante,drift,2015-10-01,1,4161806.0,5461437.065217392,2152215.166877625,8770658.963557158,1299631.0652173916,1299631.0652173916,2015,10,pre_pandemic,True
one_step_201510,one_step_ex_ante,same_month_historical_mean,2015-10-01,1,4161806.0,3782654.285714286,3036912.6923777657,4528395.879050806,-379151.7142857141,379151.7142857141,2015,10,pre_pandemic,True
one_step_201510,one_step_ex_ante,seasonal_moving_average_3,2015-10-01,1,4161806.0,4092065.3333333335,3635352.989991569,4548777.676675098,-69740.66666666651,69740.66666666651,2015,10,pre_pandemic,True
one_step_201511,one_step_ex_ante,naive_last,2015-11-01,1,2236998.0,4161806.0,2420178.533374342,5903433.466625658,1924808.0,1924808.0,2015,11,pre_pandemic,True
one_step_201511,one_step_ex_ante,seasonal_naive,2015-11-01,1,2236998.0,2264373.0,1907809.1817986714,2620936.8182013286,27375.0,27375.0,2015,11,pre_pandemic,True
one_step_201511,one_step_ex_ante,drift,2015-11-01,1,2236998.0,4193946.5376344086,1186569.1281858538,7201323.947082963,1956948.5376344086,1956948.5376344086,2015,11,pre_pandemic,True
one_step_201511,one_step_ex_ante,same_month_historical_mean,2015-11-01,1,2236998.0,2067827.2857142857,1322611.6357078613,2813042.93572071,-169170.71428571432,169170.71428571432,2015,11,pre_pandemic,True
one_step_201511,one_step_ex_ante,seasonal_moving_average_3,2015-11-01,1,2236998.0,2204387.6666666665,1748918.9007897573,2659856.4325435758,-32610.33333333349,32610.33333333349,2015,11,pre_pandemic,True
one_step_201512,one_step_ex_ante,naive_last,2015-12-01,1,1713807.0,2236998.0,460159.4935589961,4013836.5064410036,523191.0,523191.0,2015,12,pre_pandemic,True
one_step_201512,one_step_ex_ante,seasonal_naive,2015-12-01,1,1713807.0,1740546.0,1384541.498273193,2096550.501726807,26739.0,26739.0,2015,12,pre_pandemic,True
one_step_201512,one_step_ex_ante,drift,2015-12-01,1,1713807.0,2248319.936170213,-644472.7818580163,5141112.654198442,534512.9361702129,534512.9361702129,2015,12,pre_pandemic,True
one_step_201512,one_step_ex_ante,same_month_historical_mean,2015-12-01,1,1713807.0,1494657.0,752725.8839397754,2236588.1160602244,-219150.0,219150.0,2015,12,pre_pandemic,True
one_step_201512,one_step_ex_ante,seasonal_moving_average_3,2015-12-01,1,1713807.0,1618695.3333333333,1163755.7723051682,2073634.8943614983,-95111.66666666674,95111.66666666674,2015,12,pre_pandemic,True
one_step_201601,one_step_ex_ante,naive_last,2016-01-01,1,1691287.0,1713807.0,-56820.3376146683,3484434.3376146685,22520.0,22520.0,2016,1,pre_pandemic,True
one_step_201601,one_step_ex_ante,seasonal_naive,2016-01-01,1,1691287.0,1762004.0,1406597.0308575374,2117410.9691424626,70717.0,70717.0,2016,1,pre_pandemic,True
one_step_201601,one_step_ex_ante,drift,2016-01-01,1,1691287.0,1719502.4842105263,-1212809.962769353,4651814.931190406,28215.484210526338,28215.484210526338,2016,1,pre_pandemic,True
one_step_201601,one_step_ex_ante,same_month_historical_mean,2016-01-01,1,1691287.0,1370940.875,631774.6412634489,2110107.1087365514,-320346.125,320346.125,2016,1,pre_pandemic,True
one_step_201601,one_step_ex_ante,seasonal_moving_average_3,2016-01-01,1,1691287.0,1601177.0,1147919.6463074347,2054434.3536925653,-90110.0,90110.0,2016,1,pre_pandemic,True
one_step_201602,one_step_ex_ante,naive_last,2016-02-01,1,1517504.0,1691287.0,-70005.63607387757,3452579.6360738776,173783.0,173783.0,2016,2,pre_pandemic,True
one_step_201602,one_step_ex_ante,seasonal_naive,2016-02-01,1,1517504.0,1564925.0,1209157.3620697216,1920692.6379302784,47421.0,47421.0,2016,2,pre_pandemic,True
one_step_201602,one_step_ex_ante,drift,2016-02-01,1,1517504.0,1696688.5729166667,-1240084.3012866394,4633461.447119973,179184.57291666674,179184.57291666674,2016,2,pre_pandemic,True
one_step_201602,one_step_ex_ante,same_month_historical_mean,2016-02-01,1,1517504.0,1276497.75,538713.5290573045,2014281.9709426956,-241006.25,241006.25,2016,2,pre_pandemic,True
one_step_201602,one_step_ex_ante,seasonal_moving_average_3,2016-02-01,1,1517504.0,1501166.0,1049508.5831179295,1952823.4168820705,-16338.0,16338.0,2016,2,pre_pandemic,True
one_step_201603,one_step_ex_ante,naive_last,2016-03-01,1,1898762.0,1517504.0,-234954.0441289884,3269962.0441289884,-381258.0,381258.0,2016,3,pre_pandemic,True
one_step_201603,one_step_ex_ante,seasonal_naive,2016-03-01,1,1898762.0,2017645.0,1662118.678627071,2373171.321372929,118883.0,118883.0,2016,3,pre_pandemic,True
one_step_201603,one_step_ex_ante,drift,2016-03-01,1,1898762.0,1521058.3092783506,-1434465.0857781928,4476581.704334894,-377703.69072164944,377703.69072164944,2016,3,pre_pandemic,True
one_step_201603,one_step_ex_ante,same_month_historical_mean,2016-03-01,1,1898762.0,1717086.875,981723.93875765,2452449.81124235,-181675.125,181675.125,2016,3,pre_pandemic,True
one_step_201603,one_step_ex_ante,seasonal_moving_average_3,2016-03-01,1,1898762.0,1959043.0,1507635.5798169272,2410450.420183073,60281.0,60281.0,2016,3,pre_pandemic,True
one_step_201604,one_step_ex_ante,naive_last,2016-04-01,1,2049238.0,1898762.0,153757.6027500371,3643766.397249963,-150476.0,150476.0,2016,4,pre_pandemic,True
one_step_201604,one_step_ex_ante,seasonal_naive,2016-04-01,1,2049238.0,2626663.0,2269594.302777602,2983731.697222398,577425.0,577425.0,2016,4,pre_pandemic,True
one_step_201604,one_step_ex_ante,drift,2016-04-01,1,2049238.0,1906170.4285714286,-1025253.5776209421,4837594.434763799,-143067.57142857136,143067.57142857136,2016,4,pre_pandemic,True
one_step_201604,one_step_ex_ante,same_month_historical_mean,2016-04-01,1,2049238.0,2188523.75,1456136.7410429744,2920910.7589570256,139285.75,139285.75,2016,4,pre_pandemic,True
one_step_201604,one_step_ex_ante,seasonal_moving_average_3,2016-04-01,1,2049238.0,2539588.0,2086561.1108184357,2992614.8891815646,490350.0,490350.0,2016,4,pre_pandemic,True
one_step_201605,one_step_ex_ante,naive_last,2016-05-01,1,2749648.0,2049238.0,312930.78902975493,3785545.2109702453,-700410.0,700410.0,2016,5,pre_pandemic,True
one_step_201605,one_step_ex_ante,seasonal_naive,2016-05-01,1,2749648.0,3775013.0,3391297.21162605,4158728.78837395,1025365.0,1025365.0,2016,5,pre_pandemic,True
one_step_201605,one_step_ex_ante,drift,2016-05-01,1,2749648.0,2058091.5555555555,-867799.7009506659,4983982.812061777,-691556.4444444445,691556.4444444445,2016,5,pre_pandemic,True
one_step_201605,one_step_ex_ante,same_month_historical_mean,2016-05-01,1,2749648.0,3274384.125,2545246.421842088,4003521.828157912,524736.125,524736.125,2016,5,pre_pandemic,True
one_step_201605,one_step_ex_ante,seasonal_moving_average_3,2016-05-01,1,2749648.0,3785543.3333333335,3310580.7729779924,4260505.893688674,1035895.3333333335,1035895.3333333335,2016,5,pre_pandemic,True
one_step_201606,one_step_ex_ante,naive_last,2016-06-01,1,2696149.0,2749648.0,1016823.0316278476,4482472.968372152,53499.0,53499.0,2016,6,pre_pandemic,True
one_step_201606,one_step_ex_ante,seasonal_naive,2016-06-01,1,2696149.0,4349675.0,3900940.252650778,4798409.747349222,1653526.0,1653526.0,2016,6,pre_pandemic,True
one_step_201606,one_step_ex_ante,drift,2016-06-01,1,2696149.0,2765417.12,-174907.4552544807,5705741.6952544805,69268.12000000011,69268.12000000011,2016,6,pre_pandemic,True
one_step_201606,one_step_ex_ante,same_month_historical_mean,2016-06-01,1,2696149.0,3835299.125,3103365.051547884,4567233.198452116,1139150.125,1139150.125,2016,6,pre_pandemic,True
one_step_201606,one_step_ex_ante,seasonal_moving_average_3,2016-06-01,1,2696149.0,4336945.0,3797121.0668873624,4876768.933112638,1640796.0,1640796.0,2016,6,pre_pandemic,True
one_step_201607,one_step_ex_ante,naive_last,2016-07-01,1,3482544.0,2696149.0,971957.0042030017,4420340.995796998,-786395.0,786395.0,2016,7,pre_pandemic,True
one_step_201607,one_step_ex_ante,seasonal_naive,2016-07-01,1,3482544.0,5244965.0,4670359.031178828,5819570.968821172,1762421.0,1762421.0,2016,7,pre_pandemic,True
one_step_201607,one_step_ex_ante,drift,2016-07-01,1,3482544.0,2711232.297029703,-216657.12432336342,5639121.718382769,-771311.7029702971,771311.7029702971,2016,7,pre_pandemic,True
one_step_201607,one_step_ex_ante,same_month_historical_mean,2016-07-01,1,3482544.0,4718247.375,3960424.88276059,5476069.86723941,1235703.375,1235703.375,2016,7,pre_pandemic,True
one_step_201607,one_step_ex_ante,seasonal_moving_average_3,2016-07-01,1,3482544.0,4996318.0,4337430.314433313,5655205.685566687,1513774.0,1513774.0,2016,7,pre_pandemic,True
one_step_201608,one_step_ex_ante,naive_last,2016-08-01,1,4565837.0,3482544.0,1760391.404869691,5204696.595130309,-1083293.0,1083293.0,2016,8,pre_pandemic,True
one_step_201608,one_step_ex_ante,seasonal_naive,2016-08-01,1,4565837.0,6748708.0,6063359.522241294,7434056.477758706,2182871.0,2182871.0,2016,8,pre_pandemic,True
one_step_201608,one_step_ex_ante,drift,2016-08-01,1,4565837.0,3505189.1764705884,501075.79341719067,6509302.559523987,-1060647.8235294116,1060647.8235294116,2016,8,pre_pandemic,True
one_step_201608,one_step_ex_ante,same_month_historical_mean,2016-08-01,1,4565837.0,5725732.625,4938470.048953255,6512995.201046745,1159895.625,1159895.625,2016,8,pre_pandemic,True
one_step_201608,one_step_ex_ante,seasonal_moving_average_3,2016-08-01,1,4565837.0,6438405.333333333,5695721.7524927845,7181088.9141738815,1872568.333333333,1872568.333333333,2016,8,pre_pandemic,True
one_step_201609,one_step_ex_ante,naive_last,2016-09-01,1,4014930.0,4565837.0,2839948.9094956187,6291725.090504382,550907.0,550907.0,2016,9,pre_pandemic,True
one_step_201609,one_step_ex_ante,seasonal_naive,2016-09-01,1,4014930.0,5415322.0,4594086.800073746,6236557.199926254,1400392.0,1400392.0,2016,9,pre_pandemic,True
one_step_201609,one_step_ex_ante,drift,2016-09-01,1,4014930.0,4598779.72815534,1392277.574256362,7805281.882054318,583849.7281553401,583849.7281553401,2016,9,pre_pandemic,True
one_step_201609,one_step_ex_ante,same_month_historical_mean,2016-09-01,1,4014930.0,4807120.625,3995723.0503409333,5618518.199659067,792190.625,792190.625,2016,9,pre_pandemic,True
one_step_201609,one_step_ex_ante,seasonal_moving_average_3,2016-09-01,1,4014930.0,5415496.0,4567189.880514507,6263802.119485493,1400566.0,1400566.0,2016,9,pre_pandemic,True
one_step_201610,one_step_ex_ante,naive_last,2016-10-01,1,3190334.0,4014930.0,2293778.779989806,5736081.220010194,824596.0,824596.0,2016,10,pre_pandemic,True
one_step_201610,one_step_ex_ante,seasonal_naive,2016-10-01,1,3190334.0,4161806.0,3294526.229581694,5029085.770418306,971472.0,971472.0,2016,10,pre_pandemic,True
one_step_201610,one_step_ex_ante,drift,2016-10-01,1,3190334.0,4042258.7884615385,980329.5447575529,7104188.032165524,851924.7884615385,851924.7884615385,2016,10,pre_pandemic,True
one_step_201610,one_step_ex_ante,same_month_historical_mean,2016-10-01,1,3190334.0,3830048.25,3009901.6509321043,4650194.849067896,639714.25,639714.25,2016,10,pre_pandemic,True
one_step_201610,one_step_ex_ante,seasonal_moving_average_3,2016-10-01,1,3190334.0,4180570.0,3280150.283145721,5080989.716854279,990236.0,990236.0,2016,10,pre_pandemic,True
one_step_201611,one_step_ex_ante,naive_last,2016-11-01,1,1879625.0,3190334.0,1469743.9791619238,4910924.020838076,1310709.0,1310709.0,2016,11,pre_pandemic,True
one_step_201611,one_step_ex_ante,seasonal_naive,2016-11-01,1,1879625.0,2236998.0,1351444.3336547054,3122551.6663452946,357373.0,357373.0,2016,11,pre_pandemic,True
one_step_201611,one_step_ex_ante,drift,2016-11-01,1,1879625.0,3209549.219047619,290271.3057658109,6128827.132329427,1329924.219047619,1329924.219047619,2016,11,pre_pandemic,True
one_step_201611,one_step_ex_ante,same_month_historical_mean,2016-11-01,1,1879625.0,2088973.625,1264629.7878752912,2913317.462124709,209348.625,209348.625,2016,11,pre_pandemic,True
one_step_201611,one_step_ex_ante,seasonal_moving_average_3,2016-11-01,1,1879625.0,2210955.3333333335,1287172.1518465392,3134738.5148201277,331330.3333333335,331330.3333333335,2016,11,pre_pandemic,True
one_step_201612,one_step_ex_ante,naive_last,2016-12-01,1,1629471.0,1879625.0,148632.9742312804,3610617.0257687196,250154.0,250154.0,2016,12,pre_pandemic,True
one_step_201612,one_step_ex_ante,seasonal_naive,2016-12-01,1,1629471.0,1713807.0,829904.0284122211,2597709.971587779,84336.0,84336.0,2016,12,pre_pandemic,True
one_step_201612,one_step_ex_ante,drift,2016-12-01,1,1629471.0,1886293.7641509434,-976288.1496822459,4748875.677984132,256822.76415094337,256822.76415094337,2016,12,pre_pandemic,True
one_step_201612,one_step_ex_ante,same_month_historical_mean,2016-12-01,1,1629471.0,1522050.75,700744.5971097946,2343356.9028902054,-107420.25,107420.25,2016,12,pre_pandemic,True
one_step_201612,one_step_ex_ante,seasonal_moving_average_3,2016-12-01,1,1629471.0,1667192.0,743891.0240591072,2590492.975940893,37721.0,37721.0,2016,12,pre_pandemic,True
one_step_201701,one_step_ex_ante,naive_last,2017-01-01,1,1568344.0,1629471.0,-94023.73012804217,3352965.7301280424,61127.0,61127.0,2017,1,pre_pandemic,True
one_step_201701,one_step_ex_ante,seasonal_naive,2017-01-01,1,1568344.0,1691287.0,811867.0920837814,2570706.9079162185,122943.0,122943.0,2017,1,pre_pandemic,True
one_step_201701,one_step_ex_ante,drift,2017-01-01,1,1568344.0,1633739.5514018692,-1240543.522940993,4508022.625744731,65395.55140186916,65395.55140186916,2017,1,pre_pandemic,True
one_step_201701,one_step_ex_ante,same_month_historical_mean,2017-01-01,1,1568344.0,1406534.888888889,588850.4202879234,2224219.3574898546,-161809.111111111,161809.111111111,2017,1,pre_pandemic,True
one_step_201701,one_step_ex_ante,seasonal_moving_average_3,2017-01-01,1,1568344.0,1676230.0,757300.57907226,2595159.42092774,107886.0,107886.0,2017,1,pre_pandemic,True
one_step_201702,one_step_ex_ante,naive_last,2017-02-01,1,1432342.0,1568344.0,-147122.4474842702,3283810.44748427,136002.0,136002.0,2017,2,pre_pandemic,True
one_step_201702,one_step_ex_ante,seasonal_naive,2017-02-01,1,1432342.0,1517504.0,642311.644696405,2392696.355303595,85162.0,85162.0,2017,2,pre_pandemic,True
one_step_201702,one_step_ex_ante,drift,2017-02-01,1,1432342.0,1572007.037037037,-1307767.2889301574,4451781.363004232,139665.03703703708,139665.03703703708,2017,2,pre_pandemic,True
one_step_201702,one_step_ex_ante,same_month_historical_mean,2017-02-01,1,1432342.0,1303276.2222222222,488871.3937027303,2117681.0507417144,-129065.77777777775,129065.77777777775,2017,2,pre_pandemic,True
one_step_201702,one_step_ex_ante,seasonal_moving_average_3,2017-02-01,1,1432342.0,1535224.6666666667,620043.9280497878,2450405.4052835456,102882.66666666674,102882.66666666674,2017,2,pre_pandemic,True
one_step_201703,one_step_ex_ante,naive_last,2017-03-01,1,1844076.0,1432342.0,-275365.2957248278,3140049.295724828,-411734.0,411734.0,2017,3,pre_pandemic,True
one_step_201703,one_step_ex_ante,seasonal_naive,2017-03-01,1,1844076.0,1898762.0,1027918.8539028174,2769605.1460971828,54686.0,54686.0,2017,3,pre_pandemic,True
one_step_201703,one_step_ex_ante,drift,2017-03-01,1,1844076.0,1434723.7064220184,-1454830.824309355,4324278.237153392,-409352.29357798165,409352.29357798165,2017,3,pre_pandemic,True
one_step_201703,one_step_ex_ante,same_month_historical_mean,2017-03-01,1,1844076.0,1737273.0,926286.7610089012,2548259.238991099,-106803.0,106803.0,2017,3,pre_pandemic,True
one_step_201703,one_step_ex_ante,seasonal_moving_average_3,2017-03-01,1,1844076.0,1961173.6666666667,1049746.9018587912,2872600.4314745422,117097.66666666674,117097.66666666674,2017,3,pre_pandemic,True
one_step_201704,one_step_ex_ante,naive_last,2017-04-01,1,2278538.0,1844076.0,142499.846955484,3545652.153044516,-434462.0,434462.0,2017,4,pre_pandemic,True
one_step_201704,one_step_ex_ante,seasonal_naive,2017-04-01,1,2278538.0,2049238.0,1182777.8553073658,2915698.144692634,-229300.0,229300.0,2017,4,pre_pandemic,True
one_step_201704,one_step_ex_ante,drift,2017-04-01,1,2278538.0,1850179.0909090908,-1031561.153500034,4731919.335318215,-428358.9090909092,428358.9090909092,2017,4,pre_pandemic,True
one_step_201704,one_step_ex_ante,same_month_historical_mean,2017-04-01,1,2278538.0,2173047.5555555555,1365534.0135447085,2980561.0975664025,-105490.4444444445,105490.4444444445,2017,4,pre_pandemic,True
one_step_201704,one_step_ex_ante,seasonal_moving_average_3,2017-04-01,1,2278538.0,2416346.6666666665,1508499.5058887792,3324193.827444554,137808.6666666665,137808.6666666665,2017,4,pre_pandemic,True
one_step_201705,one_step_ex_ante,naive_last,2017-05-01,1,3095282.0,2278538.0,582840.4568416374,3974235.5431583626,-816744.0,816744.0,2017,5,pre_pandemic,True
one_step_201705,one_step_ex_ante,seasonal_naive,2017-05-01,1,3095282.0,2749648.0,1886416.9488156743,3612879.0511843255,-345634.0,345634.0,2017,5,pre_pandemic,True
one_step_201705,one_step_ex_ante,drift,2017-05-01,1,3095282.0,2288500.1801801804,-605129.2585772043,5182129.618937565,-806781.8198198196,806781.8198198196,2017,5,pre_pandemic,True
one_step_201705,one_step_ex_ante,same_month_historical_mean,2017-05-01,1,3095282.0,3216080.111111111,2411996.6866074014,4020163.5356148207,120798.11111111101,120798.11111111101,2017,5,pre_pandemic,True
one_step_201705,one_step_ex_ante,seasonal_moving_average_3,2017-05-01,1,3095282.0,3462848.0,2558338.336867637,4367357.663132363,367566.0,367566.0,2017,5,pre_pandemic,True
one_step_201706,one_step_ex_ante,naive_last,2017-06-01,1,3489572.0,3095282.0,1400640.2427556533,4789923.757244347,-394290.0,394290.0,2017,6,pre_pandemic,True
one_step_201706,one_step_ex_ante,seasonal_naive,2017-06-01,1,3489572.0,2696149.0,1834657.380784654,3557640.619215346,-793423.0,793423.0,2017,6,pre_pandemic,True
one_step_201706,one_step_ex_ante,drift,2017-06-01,1,3489572.0,3112447.589285714,138959.56286400603,6085935.615707422,-377124.4107142859,377124.4107142859,2017,6,pre_pandemic,True
one_step_201706,one_step_ex_ante,same_month_historical_mean,2017-06-01,1,3489572.0,3708726.888888889,2907959.8637885116,4509493.913989266,219154.888888889,219154.888888889,2017,6,pre_pandemic,True
one_step_201706,one_step_ex_ante,seasonal_moving_average_3,2017-06-01,1,3489572.0,3858634.3333333335,2953987.9578329152,4763280.708833751,369062.3333333335,369062.3333333335,2017,6,pre_pandemic,True
one_step_201707,one_step_ex_ante,naive_last,2017-07-01,1,5032488.0,3489572.0,1801080.243032122,5178063.756967878,-1542916.0,1542916.0,2017,7,pre_pandemic,True
one_step_201707,one_step_ex_ante,seasonal_naive,2017-07-01,1,5032488.0,3482544.0,2611844.6956574577,4353243.304342542,-1549944.0,1549944.0,2017,7,pre_pandemic,True
