run_id,fold_id,protocol,model,train_start,train_end,test_start,test_end,runtime_seconds,notes,full_n,full_mae,full_rmse,full_mape,full_smape,full_wape,full_mase,full_rmsse,full_r2,full_bias,paired_n,paired_mae,paired_rmse,paired_mape,paired_smape,paired_wape,paired_mase,paired_rmsse,paired_r2,paired_bias,paired_seasonal_naive_n,paired_seasonal_naive_mae,paired_seasonal_naive_rmse,paired_seasonal_naive_mape,paired_seasonal_naive_smape,paired_seasonal_naive_wape,paired_seasonal_naive_mase,paired_seasonal_naive_rmsse,paired_seasonal_naive_r2,paired_seasonal_naive_bias,paired_mae_skill_vs_seasonal_naive,paired_rmse_skill_vs_seasonal_naive,full_interval_95_coverage,full_interval_95_mean_width,full_interval_95_winkler,paired_interval_95_coverage,paired_interval_95_mean_width,paired_interval_95_winkler,forecast_origin,target_available_through,target_publication_delay_months
run_20260811T161321Z_ebb0c846,fixed_12m_2016,fixed_origin_12m_ex_ante,theta,2008-01,2015-12,2016-01,2016-12,0.02072310005314648,model-internal seasonal fill for missing training targets,12.0,900829.3114925924,1162669.9855380682,29.158471677573754,24.16679883503693,34.46465279516472,5.181682213089363,5.194776155126331,-0.4384975097087449,875807.8258242365,9.0,990224.5642420442,1263813.485072478,30.567831767076104,25.045770666491787,36.13093963523648,5.695894822733417,5.646682410695686,-0.547091886620793,956862.5833509032,9.0,982113.4444444445,1245992.4824586401,30.406715929702553,24.997904907273206,35.83498416173682,5.6492386530825645,5.567058682044975,-0.5037684978473185,982113.4444444445,-0.008258842034473801,-0.014302656608868647,1.0,8999095.103592245,8999095.103592245,1.0,7852549.106320729,7852549.106320729,2015-12-31,2015-09-01,3
run_20260811T161321Z_ebb0c846,fixed_12m_2016,fixed_origin_12m_ex_ante,sarima_111_111_12,2008-01,2015-12,2016-01,2016-12,0.20637200004421175,,12.0,901849.4857115918,1168322.3929917724,29.04013968962386,24.103884659448365,34.5036834414812,5.187550382050342,5.220030949543315,-0.4525182358268778,901849.4857115918,9.0,1015338.8659372487,1282625.671023839,31.551062961341046,25.852990046552335,37.04730078330102,5.840355408915476,5.730734718075674,-0.5934923913994978,1015338.8659372487,9.0,982113.4444444445,1245992.4824586401,30.406715929702553,24.997904907273206,35.83498416173682,5.6492386530825645,5.567058682044975,-0.5037684978473185,982113.4444444445,-0.03383053320443952,-0.029400810262444566,0.4166666666666667,1089444.3451832123,22220994.583202083,0.3333333333333333,945797.024395382,27085227.913563054,2015-12-31,2015-09-01,3
run_20260811T161321Z_ebb0c846,fixed_12m_2016,fixed_origin_12m_ex_ante,dynamic_harmonic_arima_k2,2008-01,2015-12,2016-01,2016-12,0.02182219992391765,,12.0,1276085.8144382928,1414550.9181550334,48.422402080064,38.22459965530729,48.821518094898714,7.340204279204261,6.320172939222425,-1.129282877505895,1276085.8144382928,9.0,1296552.8061850884,1464929.9748364864,45.797198529369986,36.46286909897858,47.30812874757087,7.457932960694539,6.545265119825552,-1.0786619647173161,1296552.8061850884,9.0,982113.4444444445,1245992.4824586401,30.406715929702553,24.997904907273206,35.83498416173682,5.6492386530825645,5.567058682044975,-0.5037684978473185,982113.4444444445,-0.320166029209094,-0.17571333331468453,0.08333333333333333,1303253.5203601532,27435525.48562883,0.1111111111111111,1281932.9825500976,29043931.972205054,2015-12-31,2015-09-01,3
run_20260811T161321Z_ebb0c846,fixed_12m_2016,fixed_origin_12m_ex_ante,stl_arima_111,2008-01,2015-12,2016-01,2016-12,0.09369869995862246,"robust STL(12) + ARIMA(1,1,1) remainder; model-internal seasonal fill for missing training targets",12.0,1005555.6853820964,1245929.8240673244,33.55526417273497,27.63875803972582,38.47135869222082,5.784081337875226,5.566778726149343,-0.6518984869457667,1005555.6853820964,9.0,1121588.6727033942,1365255.0274579283,35.899530433047694,29.162613343049095,40.92410357445536,6.451517509038642,6.0999203131769315,-0.8054177479933771,1121588.6727033942,9.0,982113.4444444445,1245992.4824586401,30.406715929702553,24.997904907273206,35.83498416173682,5.6492386530825645,5.567058682044975,-0.5037684978473185,982113.4444444445,-0.14201539450246203,-0.09571690574244451,0.6666666666666666,2871753.976827145,7182064.018471337,0.5555555555555556,2527360.4833721677,8274440.5388977565,2015-12-31,2015-09-01,3
run_20260811T161321Z_ebb0c846,fixed_12m_2017,fixed_origin_12m_ex_ante,naive_last,2008-01,2016-12,2017-01,2017-12,0.001146900001913309,,12.0,1566313.4166666667,1741845.650205049,69.1975884895693,47.39855922172441,48.66802724480958,6.3042008841547625,3.9539141463034384,-0.2644378288107896,796567.75,9.0,1666655.5555555555,1811715.83420187,72.89698839316159,49.61036684066656,49.38821098178557,6.708064500446529,4.112516436280931,-0.1427499769975551,640328.0,9.0,692344.5555555555,942169.1703767076,15.962327299523468,17.85872500630152,20.516332164668768,2.7865937384113804,2.138683189595418,0.6909499348424849,-633946.5555555555,-1.407263178690251,-0.9229198865395813,1.0,10419543.187059568,10419543.187059568,1.0,9601247.101838458,9601247.101838458,2016-12-31,2016-09-01,3
run_20260811T161321Z_ebb0c846,fixed_12m_2017,fixed_origin_12m_ex_ante,seasonal_naive,2008-01,2016-12,2017-01,2017-12,0.003549700020812452,,9.0,692344.5555555555,942169.1703767076,15.962327299523468,17.85872500630152,20.516332164668768,2.7865937384113804,2.138683189595418,0.6909499348424849,-633946.5555555555,9.0,692344.5555555555,942169.1703767076,15.962327299523468,17.85872500630152,20.516332164668768,2.7865937384113804,2.138683189595418,0.6909499348424849,-633946.5555555555,9.0,692344.5555555555,942169.1703767076,15.962327299523468,17.85872500630152,20.516332164668768,2.7865937384113804,2.138683189595418,0.6909499348424849,-633946.5555555555,0.0,0.0,1.0,3720823.0453146566,3720823.0453146566,1.0,3720823.0453146566,3720823.0453146566,2016-12-31,2016-09-01,3
run_20260811T161321Z_ebb0c846,fixed_12m_2017,fixed_origin_12m_ex_ante,drift,2008-01,2016-12,2017-01,2017-12,0.0017127000028267503,,12.0,1675628.5705128203,1844285.4627693372,75.6462906765892,49.70555862010003,52.06463537511417,6.744179679072468,4.186448081784421,-0.41753708567829584,1056191.2403846153,9.0,1684874.7478632478,1840940.9388822007,76.40206009897756,49.87178308823103,49.928102569228834,6.78139429959948,4.178856157489383,-0.17991513655254798,858958.3076923077,9.0,692344.5555555555,942169.1703767076,15.962327299523468,17.85872500630152,20.516332164668768,2.7865937384113804,2.138683189595418,0.6909499348424849,-633946.5555555555,-1.4335783885976543,-0.9539388432187155,1.0,18536374.735454887,18536374.735454887,1.0,17080625.418243725,17080625.418243725,2016-12-31,2016-09-01,3
run_20260811T161321Z_ebb0c846,fixed_12m_2017,fixed_origin_12m_ex_ante,same_month_historical_mean,2008-01,2016-12,2017-01,2017-12,0.0018493999959900975,,12.0,284778.32754629635,356438.6044929989,8.998816440106665,9.575678790822368,8.848547970207404,1.1461944750024067,0.8091001865909414,0.9470522373891747,-228119.494212963,9.0,289942.6172839507,366053.65214002936,7.941939705520633,8.250248248824123,8.591905572389,1.1669800467683928,0.8309259280993809,0.9533490438344009,-214397.50617283958,9.0,692344.5555555555,942169.1703767076,15.962327299523468,17.85872500630152,20.516332164668768,2.7865937384113804,2.138683189595418,0.6909499348424849,-633946.5555555555,0.5812162961962009,0.6114777858909668,1.0,1640293.1981357913,1640293.1981357913,1.0,1640293.1981357913,1640293.1981357913,2016-12-31,2016-09-01,3
run_20260811T161321Z_ebb0c846,fixed_12m_2017,fixed_origin_12m_ex_ante,seasonal_moving_average_3,2008-01,2016-12,2017-01,2017-12,0.01946540002245456,,12.0,255885.66666666666,287715.1032431278,8.224135138419559,8.26214920878712,7.950803756372256,1.0299054000798569,0.6531008167596478,0.9655012416844232,-11033.277777777752,9.0,260754.92592592596,293508.7778974453,7.7700937052049905,7.632915451633297,7.726983090922306,1.0495035138422533,0.6662522071667651,0.9700074598158134,6423.592592592609,9.0,692344.5555555555,942169.1703767076,15.962327299523468,17.85872500630152,20.516332164668768,2.7865937384113804,2.138683189595418,0.6909499348424849,-633946.5555555555,0.6233740500541824,0.6884755019312596,1.0,1800839.4337085579,1800839.4337085579,1.0,1800839.4337085579,1800839.4337085579,2016-12-31,2016-09-01,3
run_20260811T161321Z_ebb0c846,fixed_12m_2017,fixed_origin_12m_ex_ante,ets_holt_winters,2008-01,2016-12,2017-01,2017-12,0.050604799995198846,model-internal seasonal fill for missing training targets,12.0,248134.1607700016,266115.43976036244,8.55441664405515,8.449491778421544,7.709951257662235,0.9987066311698115,0.6040705166352676,0.9704866648976412,26435.081012480503,9.0,258017.0046574528,276316.4944317246,8.496333216015115,8.218178853506949,7.645849930079246,1.0384837488975163,0.6272264686954088,0.9734181818828985,57861.23042981666,9.0,692344.5555555555,942169.1703767076,15.962327299523468,17.85872500630152,20.516332164668768,2.7865937384113804,2.138683189595418,0.6909499348424849,-633946.5555555555,0.6273286146513954,0.7067230566234247,1.0,2566334.842342751,2566334.842342751,1.0,2258568.568190622,2258568.568190622,2016-12-31,2016-09-01,3
